Audio Path,Type of Current
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-115939_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120122_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120246_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E7018/DC/240826-120416_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-124937_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125246_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125417_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125621_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125744_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-125934_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-130058_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132625_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132750_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-132919_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133051_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133221_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133350_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6010/DC/240926-133519_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154312_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6011/AC/240905-154827_Audio/drums_louder_30.wav,AC
